id,log_id,invoice_nr,isxml_invoice_nr,bill_year,bill_month,service_year,service_month,sold_to,bill_to,requester,product_number,product_code,iata_product_code,sis_product_cat_descript,distr_channel_code,distr_channel_descript,product_descript_n,billing_territory,country_code,country,office_owner,reach_code,reach_descript,itinerary_code,itinerary_descript,spec_pricing_rule1,spec_pricing_rule1_descript,doc_currency,net_amount_currency,operating_airline,prodnr_prefix,pricingkey_description,billable,acceptance_channel,marketing_carrier,quantity,unit_price_doc_currency,curr_rate
340,761,296475,,2013,4,2013,4,BT,BT,,350,SVFUCCA,GDF1,Distribution Fees,21,Travel agency (TA),Payment Authorization Service,B1,TR,Turkey,,,,,,,,EUR,0.3,BT,,,TRUE,,,272,0.05,1
342,761,296475,,2013,4,2013,4,BT,BT,,350,SVFUCCA,GDF1,Distribution Fees,21,Travel agency (TA),Payment Authorization Service,B1,GB,Great Britain,,,,,,,,EUR,0.3,BT,,,TRUE,,,272,0.05,1
344,761,296475,,2013,4,2013,4,BT,BT,,350,SVFUCCA,GDF1,Distribution Fees,24,Online Travel Agency,Payment Authorization Service,B1,GB,Great Britain,,,,,,,,EUR,12.15,BT,,,TRUE,,,11016,0.05,1
346,761,296475,,2013,4,2013,4,BT,BT,,350,SVFUCCA,GDF1,Distribution Fees,21,Travel agency (TA),Payment Authorization Service,A1,US,USA,,,,,,,,EUR,16.35,BT,,,TRUE,,,14824,0.05,1
348,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,24,Online Travel Agency,Digital Transaction Processing,B1,NO,Norway,,,,,,,,EUR,3037.44,BT,,,TRUE,,,430304,0.33,1
350,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,21,Travel agency (TA),Digital Transaction Processing,B1,SE,Sweden,,,,,,,,EUR,2094.72,BT,,,TRUE,,,296752,0.33,1
352,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,21,Travel agency (TA),Digital Transaction Processing,B1,TR,Turkey,,,,,,,,EUR,231.36,BT,,,TRUE,,,32776,0.33,1
354,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,21,Travel agency (TA),Digital Transaction Processing,B1,GB,Great Britain,,,,,,,,EUR,275.52,BT,,,TRUE,,,39032,0.33,1
356,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,24,Online Travel Agency,Digital Transaction Processing,B1,GB,Great Britain,,,,,,,,EUR,227.52,BT,,,TRUE,,,32232,0.33,1
358,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,21,Travel agency (TA),Digital Transaction Processing,A1,US,USA,,,,,,,,USD,80.64,BT,,,TRUE,,,11424,0.33,0.766741071
360,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,21,Travel agency (TA),Digital Transaction Processing,B3,BY,White Russia,,,,,,,,EUR,281.28,BT,,,TRUE,,,39848,0.33,1
362,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,24,Online Travel Agency,Digital Transaction Processing,B3,RU,Russian Fed.,,,,,,,,EUR,504,BT,,,TRUE,,,71400,0.33,1
364,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,24,Online Travel Agency,Digital Transaction Processing,B1,RO,Romania,,,,,,,,EUR,1.92,BT,,,TRUE,,,272,0.33,1
366,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,21,Travel agency (TA),Digital Transaction Processing,B1,ES,Spain,,,,,,,,EUR,29.76,BT,,,TRUE,,,4216,0.33,1
368,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,24,Online Travel Agency,Digital Transaction Processing,B1,ES,Spain,,,,,,,,EUR,2.88,BT,,,TRUE,,,408,0.33,1
370,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,24,Online Travel Agency,Digital Transaction Processing,B1,DK,Denmark,,,,,,,,EUR,1249.92,BT,,,TRUE,,,177072,0.33,1
372,761,296475,,2013,4,2013,4,BT,BT,,350,SVFUCCA,GDF1,Distribution Fees,21,Travel agency (TA),Payment Authorization Service,B1,AT,Austria,,,,,,,,EUR,14.1,BT,,,TRUE,,,12784,0.05,1
374,761,296475,,2013,4,2013,4,BT,BT,,350,SVFUCCA,GDF1,Distribution Fees,28,Corporation w/ TA,Payment Authorization Service,B1,AT,Austria,,,,,,,,EUR,2.7,BT,,,TRUE,,,2448,0.05,1
376,761,296475,,2013,4,2013,4,BT,BT,,350,SVFUCCA,GDF1,Distribution Fees,21,Travel agency (TA),Payment Authorization Service,B1,CH,Switzerland,,,,,,,,EUR,27.6,BT,,,TRUE,,,25024,0.05,1
378,761,296475,,2013,4,2013,4,BT,BT,,350,SVFUCCA,GDF1,Distribution Fees,21,Travel agency (TA),Payment Authorization Service,B1,CZ,Czech Republic,,,,,,,,EUR,1.8,BT,,,TRUE,,,1632,0.05,1
380,761,296475,,2013,4,2013,4,BT,BT,,350,SVFUCCA,GDF1,Distribution Fees,21,Travel agency (TA),Payment Authorization Service,B1,EE,Estonia,,,,,,,,EUR,5.1,BT,,,TRUE,,,4624,0.05,1
382,761,296475,,2013,4,2013,4,BT,BT,,350,SVFUCCA,GDF1,Distribution Fees,21,Travel agency (TA),Payment Authorization Service,B1,FI,Finland,,,,,,,,EUR,113.1,BT,,,TRUE,,,102544,0.05,1
384,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,21,Travel agency (TA),Digital Transaction Processing,A1,US,USA,,,,,,,,USD,10.56,BT,,,TRUE,,,1496,0.33,0.767045455
386,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,24,Online Travel Agency,Digital Transaction Processing,A1,US,USA,,,,,,,,USD,136.32,BT,,,TRUE,,,19312,0.33,0.766725352
388,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,21,Travel agency (TA),Digital Transaction Processing,B1,ME,Montenegro,,,,,,,,EUR,1.92,BT,,,TRUE,,,272,0.33,1
390,761,296475,,2013,4,2013,4,BT,BT,,55,ARDOE,GDF1,Distribution Fees,21,Travel agency (TA),Digital Transaction Processing,B1,FI,Finland,,,,,,,,EUR,3138.24,BT,,,TRUE,,,444584,0.33,1
392,761,296477,,2013,4,2013,4,BT,BT,,79,ARDOETSI,IHH1,IT Hosting or Hardware,20,Common Dis. Channel,Coupon Fee,,Z1,Dummy   Country,,,,,,,,EUR,541.59,BT,,,TRUE,,,1339192,0.02,1
394,761,296477,,2013,4,2013,4,BT,BT,,79,ARDOETSI,IHH1,IT Hosting or Hardware,20,Common Dis. Channel,Coupon Fee,,Z1,Dummy   Country,,,,,,,,EUR,1012.11,BT,,,TRUE,,,2502672,0.02,1
396,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,A1,US,USA,,O,Global,T,International-Intra,,,USD,1.56,BT,,,TRUE,,,816,0.09,0.769230769
398,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,A1,US,USA,,O,Global,R,International-Inter,,,USD,3.12,UN,,,TRUE,,,1632,0.09,0.766025641
400,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,A1,US,USA,,O,Global,R,International-Inter,,,USD,25.74,BT,,,TRUE,,,13464,0.09,0.766899767
402,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,A1,US,USA,,O,Global,T,International-Intra,,,USD,2.08,SN,,,TRUE,,,1088,0.09,0.764423077
404,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,A1,US,USA,,O,Global,R,International-Inter,,,USD,0.78,BT,,,TRUE,,,408,0.09,0.769230769
406,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,A1,US,USA,,O,Global,R,International-Inter,,,USD,1.04,UN,,,TRUE,,,544,0.09,0.769230769
408,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,A1,US,USA,,O,Global,R,International-Inter,,,USD,10.14,BT,,,TRUE,,,5304,0.09,0.766272189
410,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,A1,US,USA,,O,Global,T,International-Intra,,,USD,44.2,BT,,,TRUE,,,23120,0.09,0.766742081
412,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,28,Corporation w/ TA,Service Cancellation Charge,A1,US,USA,,O,Global,T,International-Intra,,,USD,0.26,BT,,,TRUE,,,136,0.09,0.769230769
414,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,A1,GU,Guam,,O,Global,T,International-Intra,,,USD,1.04,BT,,,TRUE,,,544,0.09,0.769230769
416,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,D1,VN,Vietnam,,O,Global,T,International-Intra,,,USD,19.25,BT,,,TRUE,,,7480,0.12,0.766753247
418,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,TR,Turkey,,T,Regional,R,International-Inter,,,EUR,0.15,B2,,,TRUE,,,136,0.05,1
420,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,TR,Turkey,,T,Regional,T,International-Intra,,,EUR,386.7,BT,,,TRUE,,,350608,0.05,1
422,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,TR,Turkey,,T,Regional,T,International-Intra,,,EUR,42.3,BT,,,TRUE,,,38352,0.05,1
424,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,GB,Great Britain,,T,Regional,R,International-Inter,,,EUR,0.9,BT,,,TRUE,,,816,0.05,1
426,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,GB,Great Britain,,T,Regional,T,International-Intra,,,EUR,0.15,SN,,,TRUE,,,136,0.05,1
428,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,GB,Great Britain,,T,Regional,R,International-Inter,,,EUR,10.8,BT,,,TRUE,,,9792,0.05,1
430,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,GB,Great Britain,,T,Regional,R,International-Inter,,,EUR,0.9,BT,,,TRUE,,,816,0.05,1
432,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,GB,Great Britain,,T,Regional,T,International-Intra,,,EUR,64.65,BT,,,TRUE,,,58616,0.05,1
434,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,A2,DO,Dominican Rep.,,O,Global,T,International-Intra,,,USD,0.54,BT,,,TRUE,,,272,0.09,0.759259259
436,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,A2,GT,Guatemala,,O,Global,T,International-Intra,,,USD,0.27,BT,,,TRUE,,,136,0.09,0.777777778
438,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,A1,US,USA,,O,Global,R,International-Inter,,,USD,26,BT,,,TRUE,,,13600,0.09,0.766923077
462,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,ME,Montenegro,,T,Regional,R,International-Inter,,,EUR,3.6,BT,,,TRUE,,,3264,0.05,1
464,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,ME,Montenegro,,T,Regional,T,International-Intra,,,EUR,5.85,BT,,,TRUE,,,5304,0.05,1
466,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,RS,Serbia,,T,Regional,R,International-Inter,,,EUR,0.15,SU,,,TRUE,,,136,0.05,1
468,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,RS,Serbia,,T,Regional,T,International-Intra,,,EUR,32.7,BT,,,TRUE,,,29648,0.05,1
470,761,296475,,2013,4,2013,4,BT,BT,,5083,ARBTAANB,GDF1,Distribution Fees,22,ATO and CTO,Extended Ownership Security (G),B1,DE,Germany,,T,Regional,,,OWNY,Own flight,EUR,3.14,BT,,,TRUE,,,272,0.54,1
472,761,296475,,2013,4,2013,4,BT,BT,,5083,ARBTAANB,GDF1,Distribution Fees,25,Online Altéa,Extended Ownership Security (G),B1,LV,Latvia,,T,Regional,,,OWNY,Own flight,EUR,1.57,BT,,,TRUE,,,136,0.54,1
474,761,296475,,2013,4,2013,4,BT,BT,,5083,ARBTAANB,GDF1,Distribution Fees,22,ATO and CTO,Extended Ownership Security (G),B3,RU,Russian Fed.,,O,Global,,,OWNY,Own flight,EUR,909.03,BT,,,TRUE,,,78744,0.54,1
484,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,SI,Slovenia,,T,Regional,R,International-Inter,,,EUR,0.6,BT,,,TRUE,,,544,0.05,1
486,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,MK,Macedonia,,T,Regional,R,International-Inter,,,EUR,0.45,BT,,,TRUE,,,408,0.05,1
488,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,ES,Spain,,T,Regional,R,International-Inter,,,EUR,0.3,B2,,,TRUE,,,272,0.05,1
490,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,ES,Spain,,T,Regional,R,International-Inter,,,EUR,0.15,HY,,,TRUE,,,136,0.05,1
492,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,ES,Spain,,T,Regional,T,International-Intra,,,EUR,219.9,BT,,,TRUE,,,199376,0.05,1
494,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,FR,France,,T,Regional,T,International-Intra,,,EUR,0.15,BT,,,TRUE,,,136,0.05,1
496,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,ES,Spain,,T,Regional,R,International-Inter,,,EUR,72,BT,,,TRUE,,,65280,0.05,1
498,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,ES,Spain,,T,Regional,R,International-Inter,,,EUR,1.2,SU,,,TRUE,,,1088,0.05,1
500,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,ES,Spain,,T,Regional,T,International-Intra,,,EUR,261.9,BT,,,TRUE,,,237456,0.05,1
502,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,D1,LK,Sri Lanka,,O,Global,R,International-Inter,,,USD,0.35,BT,,,TRUE,,,136,0.12,0.771428571
504,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,DK,Denmark,,T,Regional,R,International-Inter,,,EUR,63.6,BT,,,TRUE,,,57664,0.05,1
506,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B3,RU,Russian Fed.,,O,Global,T,International-Intra,,,EUR,106.8,BT,,,TRUE,,,96832,0.05,1
508,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,RO,Romania,,T,Regional,R,International-Inter,,,EUR,0.15,SU,,,TRUE,,,136,0.05,1
510,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,RO,Romania,,T,Regional,T,International-Intra,,,EUR,19.5,BT,,,TRUE,,,17680,0.05,1
512,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,RO,Romania,,T,Regional,T,International-Intra,,,EUR,2.55,BT,,,TRUE,,,2312,0.05,1
514,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B2,NA,Namibia,,O,Global,T,International-Intra,,,EUR,0.3,SN,,,TRUE,,,272,0.05,1
516,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B2,ZA,South Africa,,O,Global,R,International-Inter,,,EUR,0.75,BT,,,TRUE,,,680,0.05,1
518,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B2,SA,Saudi Arabia,,O,Global,T,International-Intra,,,EUR,0.15,BT,,,TRUE,,,136,0.05,1
520,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,D1,SG,Singapore,,O,Global,T,International-Intra,,,USD,19.95,BT,,,TRUE,,,7752,0.12,0.766917293
522,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B2,SY,Syria,,O,Global,T,International-Intra,,,EUR,0.45,BT,,,TRUE,,,408,0.05,1
524,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,AL,Albania,,T,Regional,R,International-Inter,,,EUR,1.8,BT,,,TRUE,,,1632,0.05,1
526,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,SI,Slovenia,,T,Regional,R,International-Inter,,,EUR,1.5,BT,,,TRUE,,,1360,0.05,1
528,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,FO,Faroe Islands,,T,Regional,R,International-Inter,,,EUR,2.4,BT,,,TRUE,,,2176,0.05,1
530,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,GL,Greenland,,T,Regional,T,International-Intra,,,EUR,0.6,BT,,,TRUE,,,544,0.05,1
532,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,0.45,UN,,,TRUE,,,408,0.05,1
534,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,3.45,B2,,,TRUE,,,3128,0.05,1
536,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,SE,Sweden,,T,Regional,T,International-Intra,,,EUR,1026.3,BT,,,TRUE,,,930512,0.05,1
538,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,0.9,B2,,,TRUE,,,816,0.05,1
540,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,0.6,HY,,,TRUE,,,544,0.05,1
542,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,SE,Sweden,,T,Regional,T,International-Intra,,,EUR,596.4,BT,,,TRUE,,,540736,0.05,1
544,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,28,Corporation w/ TA,Service Cancellation Charge,B1,SE,Sweden,,T,Regional,T,International-Intra,,,EUR,2.7,BT,,,TRUE,,,2448,0.05,1
546,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,D1,TH,Thailand,,O,Global,T,International-Intra,,,USD,45.85,BT,,,TRUE,,,17816,0.12,0.766848419
548,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,TR,Turkey,,T,Regional,O,Domestic,,,EUR,0.6,AZ,,,TRUE,,,544,0.05,1
550,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,DK,Denmark,,T,Regional,R,International-Inter,,,EUR,1.05,UN,,,TRUE,,,952,0.05,1
552,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,DK,Denmark,,T,Regional,R,International-Inter,,,EUR,0.15,HY,,,TRUE,,,136,0.05,1
554,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,DK,Denmark,,T,Regional,R,International-Inter,,,EUR,0.3,B2,,,TRUE,,,272,0.05,1
556,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,DK,Denmark,,T,Regional,R,International-Inter,,,EUR,0.15,UN,,,TRUE,,,136,0.05,1
558,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,DK,Denmark,,T,Regional,R,International-Inter,,,EUR,0.3,HY,,,TRUE,,,272,0.05,1
560,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,NO,Norway,,T,Regional,O,Domestic,,,EUR,0.15,AZ,,,TRUE,,,136,0.05,1
562,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,NO,Norway,,T,Regional,R,International-Inter,,,EUR,4.65,B2,,,TRUE,,,4216,0.05,1
564,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,NO,Norway,,T,Regional,R,International-Inter,,,EUR,2.25,UN,,,TRUE,,,2040,0.05,1
566,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,NO,Norway,,T,Regional,T,International-Intra,,,EUR,1504.35,BT,,,TRUE,,,1363944,0.05,1
568,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,NO,Norway,,T,Regional,R,International-Inter,,,EUR,121.5,BT,,,TRUE,,,110160,0.05,1
570,761,296475,,2013,4,2013,4,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,NO,Norway,,T,Regional,R,International-Inter,,,EUR,2.1,SU,,,TRUE,,,1904,0.05,1
1828,761,296477,,2013,4,2013,4,BT,BT,,2839,ARFUCSSFFUF,IHH1,IT Hosting or Hardware,,,Partner Platform Usage Fee,,KG,Kyrgyzstan,,,,,,,,EUR,0.07,SU,,,TRUE,,,272,0.01,1
750,761,296475,,2013,4,2013,4,BT,BT,,2368,ARFUAMNB,GDF1,Distribution Fees,24,Online Travel Agency,Resource Planning Service,,NO,Norway,,T,Regional,,,,,EUR,85.32,BT,,,TRUE,,,128928,0.03,1
752,761,296475,,2013,4,2013,4,BT,BT,,2368,ARFUAMNB,GDF1,Distribution Fees,21,Travel agency (TA),Resource Planning Service,,NZ,New Zealand,,O,Global,,,,,EUR,0.09,BT,,,TRUE,,,136,0.03,1
754,761,296475,,2013,4,2013,4,BT,BT,,2368,ARFUAMNB,GDF1,Distribution Fees,24,Online Travel Agency,Resource Planning Service,,NO,Norway,,T,Regional,,,,,EUR,1.08,BT,,,TRUE,,,1632,0.03,1
756,761,296475,,2013,4,2013,4,BT,BT,,2368,ARFUAMNB,GDF1,Distribution Fees,21,Travel agency (TA),Resource Planning Service,,NO,Norway,,T,Regional,,,,,EUR,41.76,BT,,,TRUE,,,63104,0.03,1
758,761,296475,,2013,4,2013,4,BT,BT,,2368,ARFUAMNB,GDF1,Distribution Fees,21,Travel agency (TA),Resource Planning Service,,NG,Nigeria,,O,Global,,,,,EUR,0.36,BT,,,TRUE,,,544,0.03,1
760,761,296475,,2013,4,2013,4,BT,BT,,2368,ARFUAMNB,GDF1,Distribution Fees,21,Travel agency (TA),Resource Planning Service,,PE,Peru,,O,Global,,,,,EUR,0.18,BT,,,TRUE,,,272,0.03,1
762,761,296475,,2013,4,2013,4,BT,BT,,2368,ARFUAMNB,GDF1,Distribution Fees,21,Travel agency (TA),Resource Planning Service,,PH,Philippines,,O,Global,,,,,EUR,0.54,BT,,,TRUE,,,816,0.03,1
764,761,296475,,2013,4,2013,4,BT,BT,,2368,ARFUAMNB,GDF1,Distribution Fees,21,Travel agency (TA),Resource Planning Service,,PK,Pakistan,,O,Global,,,,,EUR,14.67,BT,,,TRUE,,,22168,0.03,1
